lat,long,yyyymmdd,basin_name,station_id,acton_id,station_name,elevation,wteq_amt,wteq_med,wteq_amt_pct_med,prec_wytd_amt,prec_wytd_avg,prec_wytd_pctavg
44.7666667,-118.3166667,2009-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",494,18E08S,Gold Center,5410,7.5,7.6,99.0,12.1,12.6,96.0
45.2666667,-117.6833333,2009-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",647,17D06S,Moss Springs,5760,17.9,17.1,105.0,27.2,24.0,113.0
45.2666667,-117.1666667,2009-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",653,17D18S,Mt. Howard,7910,11.0,10.3,107.0,15.9,18.9,84.0
45.0,-117.1666667,2009-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",736,17D08S,Schneider Meadows,5400,14.7,22.0,67.0,20.4,26.7,76.0
45.0833333,-117.55,2009-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",812,17D07S,Taylor Green,5740,13.9,15.2,91.0,19.2,19.2,100.0
45.0666667,-118.15,2009-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",873,18D21S,Wolf Creek,5630,11.5,12.6,91.0,15.1,14.5,104.0
44.3,-115.2333333,2009-02-10,CLEARWATER AND SALMON,312,15E11S,Banner Summit,7040,15.7,16.8,93.0,18.4,21.0,88.0
44.4666667,-112.9833333,2009-02-10,CLEARWATER AND SALMON,318,12E08S,Beagle Springs,8850,6.8,5.5,124.0,8.8,6.8,129.0
44.95,-116.15,2009-02-10,CLEARWATER AND SALMON,319,16E11S,Bear Basin,5350,10.3,11.5,90.0,14.9,17.2,87.0
44.6333333,-115.8,2009-02-10,CLEARWATER AND SALMON,338,15E02S,Big Creek Summit,6560,17.6,22.5,78.0,21.4,24.9,86.0
45.05,-116.1333333,2009-02-10,CLEARWATER AND SALMON,370,16D09S,Brundage Reservoir,6250,16.1,18.8,86.0,22.9,25.8,89.0
46.7666667,-115.3,2009-02-10,CLEARWATER AND SALMON,411,15C16S,Cool Creek,6280,26.9,31.6,85.0,34.2,39.8,86.0
46.5666667,-115.2833333,2009-02-10,CLEARWATER AND SALMON,425,15C09S,Crater Meadows,5960,33.7,31.0,109.0,39.3,35.2,112.0
45.1666667,-113.5833333,2009-02-10,CLEARWATER AND SALMON,436,13D19S,Darkhorse Lake,8945,23.4,18.6,126.0,21.9,19.1,115.0
44.55,-115.5666667,2009-02-10,CLEARWATER AND SALMON,439,15E04S,Deadwood Summit,6860,22.2,26.2,85.0,24.1,31.0,78.0
46.8333333,-116.1166667,2009-02-10,CLEARWATER AND SALMON,466,16C20S,Elk Butte,5690,21.1,25.6,82.0,29.0,32.9,88.0
43.8833333,-114.6666667,2009-02-10,CLEARWATER AND SALMON,489,14F17S,Galena,7470,9.0,11.7,77.0,10.4,13.3,78.0
43.8666667,-114.7166667,2009-02-10,CLEARWATER AND SALMON,490,14F12S,Galena Summit,8780,11.3,12.6,90.0,12.4,14.0,89.0
46.4833333,-115.6333333,2009-02-10,CLEARWATER AND SALMON,520,15C06S,Hemlock Butte,5810,29.6,31.2,95.0,36.4,35.7,102.0
46.9833333,-115.0333333,2009-02-10,CLEARWATER AND SALMON,530,15C10S,Hoodoo Basin,6050,24.8,27.3,91.0,31.7,33.4,95.0
45.0,-113.45,2009-02-10,CLEARWATER AND SALMON,576,13E23S,Lemhi Ridge,8100,8.3,6.8,122.0,10.3,8.6,120.0
46.6333333,-114.5833333,2009-02-10,CLEARWATER AND SALMON,588,14C05S,Lolo Pass,5240,19.4,19.3,101.0,22.7,24.5,93.0
47.0833333,-115.9666667,2009-02-10,CLEARWATER AND SALMON,600,15B14S,Lost Lake,6110,34.6,39.9,87.0,41.7,41.9,100.0
44.4333333,-113.3166667,2009-02-10,CLEARWATER AND SALMON,620,13E18S,Meadow Lake,9150,9.0,10.0,90.0,10.3,11.6,89.0
44.4666667,-114.4833333,2009-02-10,CLEARWATER AND SALMON,627,14E01S,Mill Creek Summit,8800,17.6,12.5,141.0,13.6,13.1,104.0
44.4166667,-113.4,2009-02-10,CLEARWATER AND SALMON,636,13E06S,Moonshine,7440,6.0,6.4,94.0,7.9,8.8,90.0
45.6666667,-113.95,2009-02-10,CLEARWATER AND SALMON,638,13D16S,Moose Creek,6200,12.9,11.9,108.0,17.4,14.5,120.0
44.85,-114.2666667,2009-02-10,CLEARWATER AND SALMON,639,14E04S,Morgan Creek,7600,7.2,7.3,99.0,10.9,10.7,102.0
45.7,-115.2333333,2009-02-10,CLEARWATER AND SALMON,650,15D06S,Mountain Meadows,6320,17.0,14.4,118.0,22.4,17.9,125.0
45.7333333,-114.4833333,2009-02-10,CLEARWATER AND SALMON,662,14D02S,Nez Perce Camp,5650,11.1,9.2,121.0,18.8,14.4,131.0
45.7,-113.9666667,2009-02-10,CLEARWATER AND SALMON,727,13D22S,Saddle Mtn.,7940,17.5,16.6,105.0,18.0,16.3,110.0
46.4666667,-114.6333333,2009-02-10,CLEARWATER AND SALMON,735,14C04S,Savage Pass,6190,17.4,17.5,99.0,24.7,21.5,115.0
45.1833333,-115.9666667,2009-02-10,CLEARWATER AND SALMON,740,15D01S,Secesh Summit,6540,16.9,20.7,82.0,16.9,23.0,73.0
46.5666667,-115.75,2009-02-10,CLEARWATER AND SALMON,747,15C04S,Shanghi Summit,4600,18.0,18.2,99.0,30.5,28.7,106.0
46.95,-116.3333333,2009-02-10,CLEARWATER AND SALMON,752,16C01S,Sherwin,3200,9.4,8.3,113.0,21.9,21.0,104.0
44.7666667,-116.25,2009-02-10,CLEARWATER AND SALMON,782,16E05S,Squaw Flat,6240,12.7,14.0,91.0,17.5,21.2,83.0
46.15,-114.45,2009-02-10,CLEARWATER AND SALMON,835,14C13S,Twelvemile Creek,5600,14.3,11.9,120.0,26.3,22.9,115.0
46.15,-114.5,2009-02-10,CLEARWATER AND SALMON,836,14C12S,Twin Lakes,6400,29.1,26.0,112.0,35.7,31.9,112.0
43.8,-114.85,2009-02-10,CLEARWATER AND SALMON,845,14F04S,Vienna Mine,8960,17.9,20.7,86.0,20.3,21.2,96.0
45.0666667,-116.45,2009-02-10,CLEARWATER AND SALMON,855,16D08S,West Branch,5560,13.1,15.2,86.0,19.8,21.6,92.0
45.1833333,-119.25,2009-02-10,"UMATILLA, WALLA WALLA, WILLOW",304,19D02S,Arbuckle Mtn,5770,10.9,13.3,82.0,15.7,17.5,90.0
45.3666667,-118.4666667,2009-02-10,"UMATILLA, WALLA WALLA, WILLOW",362,18D20S,Bowman Springs,4530,6.7,6.7,100.0,13.6,12.5,109.0
45.55,-118.45,2009-02-10,"UMATILLA, WALLA WALLA, WILLOW",470,18D04S,Emigrant Springs,3800,6.9,5.3,130.0,14.2,16.7,85.0
45.7,-118.1,2009-02-10,"UMATILLA, WALLA WALLA, WILLOW",523,18D19S,High Ridge,4920,17.6,17.1,103.0,29.6,26.7,111.0
46.1166667,-117.85,2009-02-10,"UMATILLA, WALLA WALLA, WILLOW",824,17C05S,Touchet,5530,20.3,22.4,91.0,33.8,31.7,107.0
45.1833333,-119.25,2009-02-10,"DESCHUTES, CROOKED, JOHN DAY",304,19D02S,Arbuckle Mtn,5770,10.9,13.3,82.0,15.7,17.5,90.0
44.25,-118.5166667,2009-02-10,"DESCHUTES, CROOKED, JOHN DAY",357,18E16S,Blue Mountain Spring,5870,9.5,11.9,80.0,14.0,17.9,78.0
43.5833333,-122.0666667,2009-02-10,"DESCHUTES, CROOKED, JOHN DAY",388,22F03S,Cascade Summit,5100,20.6,20.9,99.0,34.0,37.8,90.0
43.2333333,-121.8,2009-02-10,"DESCHUTES, CROOKED, JOHN DAY",395,21F22S,Chemult Alternate,4850,5.7,8.1,70.0,11.7,15.7,75.0
44.45,-119.9333333,2009-02-10,"DESCHUTES, CROOKED, JOHN DAY",440,19E03S,Derr.,5850,7.9,10.7,74.0,11.4,14.8,77.0
44.4166667,-121.85,2009-02-10,"DESCHUTES, CROOKED, JOHN DAY",526,21E06S,Hogg Pass,4790,14.2,14.9,95.0,34.9,45.5,77.0
43.8,-121.95,2009-02-10,"DESCHUTES, CROOKED, JOHN DAY",545,21F21S,Irish Taylor,5540,23.1,24.4,95.0,36.3,38.6,94.0
45.2666667,-118.85,2009-02-10,"DESCHUTES, CROOKED, JOHN DAY",605,18D06S,Lucky Strike,4970,5.9,6.3,94.0,11.8,12.9,91.0
43.5166667,-121.9833333,2009-02-10,"DESCHUTES, CROOKED, JOHN DAY",660,21F10S,New Crescent Lake,4910,10.5,10.7,98.0,20.0,23.1,87.0
44.4333333,-120.3333333,2009-02-10,"DESCHUTES, CROOKED, JOHN DAY",671,20E02S,Ochoco Meadows,5430,6.1,7.6,80.0,10.0,14.6,68.0
44.2666667,-119.0166667,2009-02-10,"DESCHUTES, CROOKED, JOHN DAY",789,19E07S,Starr Ridge,5250,7.0,5.4,130.0,8.8,10.0,88.0
44.15,-121.6333333,2009-02-10,"DESCHUTES, CROOKED, JOHN DAY",815,21E13S,Three Creeks Meadow,5690,10.4,13.4,78.0,19.8,25.5,78.0
44.65,-118.4333333,2009-02-10,"DESCHUTES, CROOKED, JOHN DAY",821,18E09S,Tipton,5150,7.0,9.3,75.0,11.2,12.9,87.0
45.1,-119.5,2009-02-10,"LOWER COLUMBIA, HOOD RIVER",608,19D03S,Madison Butte,5150,4.4,4.0,110.0,6.6,8.9,74.0
45.4333333,-121.85,2009-02-10,"LOWER COLUMBIA, HOOD RIVER",351,21D33S,Blazed Alder,3650,24.0,20.9,115.0,62.4,68.9,91.0
45.1833333,-121.6833333,2009-02-10,"LOWER COLUMBIA, HOOD RIVER",401,21D12S,Clear Lake,3810,7.1,10.6,67.0,21.9,26.5,83.0
45.6166667,-121.7,2009-02-10,"LOWER COLUMBIA, HOOD RIVER",504,21D01S,Greenpoint,3310,11.6,15.0,77.0,39.5,44.4,89.0
45.55,-122.0,2009-02-10,"LOWER COLUMBIA, HOOD RIVER",666,22D02S,North Fork,3060,19.8,12.7,156.0,83.4,83.8,100.0
45.4666667,-121.7,2009-02-10,"LOWER COLUMBIA, HOOD RIVER",712,21D04S,Red Hill,4410,36.3,35.3,103.0,59.1,64.9,91.0
43.45,-122.1333333,2009-02-10,WILLAMETTE,801,22F14S,Summit Lake,5610,23.5,25.3,93.0,37.6,40.5,93.0
43.8,-121.95,2009-02-10,WILLAMETTE,545,21F21S,Irish Taylor,5540,23.1,24.4,95.0,36.3,38.6,94.0
43.5833333,-122.0666667,2009-02-10,WILLAMETTE,388,22F03S,Cascade Summit,5100,20.6,20.9,99.0,34.0,37.8,90.0
43.9,-122.0333333,2009-02-10,WILLAMETTE,719,22F43S,Roaring River,4950,22.3,19.8,113.0,37.1,39.6,94.0
43.6666667,-122.5666667,2009-02-10,WILLAMETTE,529,22F42S,Holland Meadows,4930,13.8,15.5,89.0,38.7,42.0,92.0
44.2166667,-121.8666667,2009-02-10,WILLAMETTE,619,21E07S,Mckenzie,4770,33.4,30.3,110.0,52.3,54.5,96.0
44.4166667,-121.85,2009-02-10,WILLAMETTE,526,21E06S,Hogg Pass,4790,14.2,14.9,95.0,34.9,45.5,77.0
43.6166667,-122.1166667,2009-02-10,WILLAMETTE,729,22F04S,Salt Creek Falls,4220,15.3,14.1,109.0,35.8,41.2,87.0
45.25,-121.7333333,2009-02-10,WILLAMETTE,655,21D35S,Mud Ridge,4070,21.9,20.6,106.0,42.2,39.9,106.0
44.6166667,-122.2333333,2009-02-10,WILLAMETTE,584,22E09S,Little Meadows,4020,16.9,17.4,97.0,59.1,66.4,89.0
45.1833333,-121.6833333,2009-02-10,WILLAMETTE,401,21D12S,Clear Lake,3810,7.1,10.6,67.0,21.9,26.5,83.0
44.4333333,-121.95,2009-02-10,WILLAMETTE,733,21E05S,Santiam Jct.,3740,12.4,13.6,91.0,41.4,43.2,96.0
44.5166667,-122.0833333,2009-02-10,WILLAMETTE,434,22E08S,Daly Lake,3690,9.9,10.7,93.0,38.1,48.9,78.0
44.3833333,-122.1666667,2009-02-10,WILLAMETTE,552,22E07S,Jump Off Joe,3520,9.6,9.3,103.0,41.2,47.7,86.0
45.0333333,-121.9333333,2009-02-10,WILLAMETTE,687,21D14S,Peavine Ridge,3420,10.8,10.8,100.0,34.7,37.8,92.0
45.1,-121.75,2009-02-10,WILLAMETTE,398,21D13S,Clackamas Lake,3400,7.6,10.4,73.0,32.9,32.6,101.0
45.55,-123.3666667,2009-02-10,WILLAMETTE,726,23D01S,Saddle Mountain,3110,3.3,14.0,93.0,41.3,60.5,68.0
43.6666667,-122.2166667,2009-02-10,WILLAMETTE,710,22F05S,Railroad Overpass,2680,0.0,0.0,93.0,27.1,29.8,91.0
44.6,-121.9666667,2009-02-10,WILLAMETTE,614,21E04S,Marion Forks,2590,5.2,6.7,78.0,38.4,48.4,79.0
45.5333333,-123.3,2009-02-10,WILLAMETTE,743,23D02S,Seine Creek,2060,0.2,0.0,93.0,32.7,44.7,73.0
46.15,-122.15,2009-02-10,"LEWIS, COWLITZ",553,22C09S,June Lake,3440,27.9,29.4,95.0,82.2,99.4,83.0
46.2666667,-121.9666667,2009-02-10,"LEWIS, COWLITZ",591,21C26S,Lone Pine,3930,21.9,25.0,88.0,44.8,57.6,78.0
46.7833333,-121.75,2009-02-10,"LEWIS, COWLITZ",679,21C35S,Paradise,5130,40.1,47.6,84.0,63.4,67.2,94.0
46.6166667,-121.3833333,2009-02-10,"LEWIS, COWLITZ",692,21C33S,Pigtail Peak,5800,38.2,36.4,105.0,59.5,46.4,128.0
46.35,-121.5166667,2009-02-10,"LEWIS, COWLITZ",702,21C14S,Potato Hill,4510,17.5,18.7,94.0,35.0,38.3,91.0
46.2,-122.25,2009-02-10,"LEWIS, COWLITZ",748,22C10S,Sheep Canyon,3990,25.6,23.1,111.0,66.7,71.9,93.0
46.1833333,-121.9333333,2009-02-10,"LEWIS, COWLITZ",776,21C20S,Spencer Meadow,3400,17.7,24.1,73.0,40.8,59.5,69.0
46.2666667,-122.1833333,2009-02-10,"LEWIS, COWLITZ",777,22C12S,Spirit Lake,3520,5.0,3.2,156.0,48.5,52.1,93.0
46.35,-121.0833333,2009-02-10,"LEWIS, COWLITZ",599,21C39S,Lost Horse,5120,8.9,14.7,61.0,14.7,20.6,71.0
46.1,-121.7666667,2009-02-10,"LEWIS, COWLITZ",804,21C13S,Surprise Lakes,4290,25.4,35.4,72.0,42.1,57.7,73.0
47.0166667,-121.4666667,2009-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",418,21B13S,Corral Pass,5800,20.9,24.5,85.0,34.1,33.2,103.0
47.2833333,-121.4666667,2009-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",897,21B59S,Meadows Pass,3230,18.4,17.9,103.0,59.6,56.1,106.0
47.35,-121.5666667,2009-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",898,21B21S,Mount Gardner,2920,13.8,13.5,102.0,57.9,58.4,99.0
47.3333333,-121.4666667,2009-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",899,21B20S,Tinkham Creek,2990,13.7,21.4,64.0,60.2,61.1,99.0
47.2833333,-121.6666667,2009-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",420,21B42S,Cougar Mountain,3200,13.3,12.6,106.0,58.6,53.8,109.0
47.3666667,-121.45,2009-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",672,21B55S,Olallie Meadows,4030,26.5,36.2,73.0,78.6,71.9,109.0
48.5166667,-120.7333333,2009-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",711,20A09S,Rainy Pass,4890,20.3,27.0,75.0,29.1,33.5,87.0
47.2666667,-121.3333333,2009-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",788,21B10S,Stampede Pass,3850,22.4,29.5,76.0,54.5,53.0,103.0
48.5333333,-120.9833333,2009-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",817,20A07S,Thunder Basin,4320,13.7,23.9,57.0,39.4,43.5,91.0
48.5666667,-115.45,2000-02-10,KOOTENAI RIVER IN MONTANA,311,15A08S,Banfield Mountain,5600,13.9,12.2,114.0,20.7,17.8,116.0
48.3,-116.0666667,2000-02-10,KOOTENAI RIVER IN MONTANA,323,16A08S,Bear Mountain,5400,44.8,38.6,116.0,60.5,49.5,122.0
48.9833333,-115.8166667,2000-02-10,KOOTENAI RIVER IN MONTANA,918,15A05S,Garver Creek,4250,6.8,6.9,99.0,15.3,12.9,119.0
48.9166667,-114.7666667,2000-02-10,KOOTENAI RIVER IN MONTANA,500,14A11S,Grave Creek,4300,11.6,11.4,102.0,27.4,22.8,120.0
48.3,-114.8333333,2000-02-10,KOOTENAI RIVER IN MONTANA,510,14A14S,Hand Creek,5035,8.9,7.8,114.0,13.3,11.7,114.0
48.9666667,-115.95,2000-02-10,KOOTENAI RIVER IN MONTANA,516,15A03S,Hawkins Lake,6450,14.6,16.8,87.0,24.1,20.9,115.0
48.1333333,-115.6166667,2000-02-10,KOOTENAI RIVER IN MONTANA,932,15A12S,Poorman Creek,5100,29.8,23.7,126.0,43.0,39.8,108.0
48.9166667,-114.8666667,2000-02-10,KOOTENAI RIVER IN MONTANA,787,14A12S,Stahl Peak,6030,22.6,23.2,97.0,29.1,26.6,109.0
48.1333333,-113.0166667,2000-02-10,FLATHEAD RIVER BASIN,307,13A15S,Badger Pass,6900,20.8,20.3,102.0,27.0,23.2,116.0
47.6833333,-114.0,2000-02-10,FLATHEAD RIVER BASIN,346,13B25S,Bisson Creek,4920,6.1,6.8,90.0,10.1,11.5,88.0
48.4333333,-113.9333333,2000-02-10,FLATHEAD RIVER BASIN,469,13A24S,Emery Creek,4350,11.0,10.4,106.0,19.0,17.1,111.0
48.8,-113.85,2000-02-10,FLATHEAD RIVER BASIN,482,13A19S,Flattop Mtn.,6300,30.8,29.7,104.0,43.0,33.8,127.0
48.9166667,-114.7666667,2000-02-10,FLATHEAD RIVER BASIN,500,14A11S,Grave Creek,4300,11.6,11.4,102.0,27.4,22.8,120.0
48.3,-114.8333333,2000-02-10,FLATHEAD RIVER BASIN,510,14A14S,Hand Creek,5035,8.9,7.8,114.0,13.3,11.7,114.0
47.4333333,-113.7833333,2000-02-10,FLATHEAD RIVER BASIN,562,13B22S,Kraft Creek,4750,11.6,14.0,104.0,20.0,18.7,107.0
48.8,-113.6666667,2000-02-10,FLATHEAD RIVER BASIN,613,13A27S,Many Glacier,4900,11.7,10.1,116.0,28.8,22.3,129.0
47.6833333,-113.9666667,2000-02-10,FLATHEAD RIVER BASIN,646,13B24S,Moss Peak,6780,22.2,23.6,94.0,25.5,25.4,100.0
48.15,-113.95,2000-02-10,FLATHEAD RIVER BASIN,664,13A25S,Noisy Basin,6040,26.6,26.8,99.0,34.1,30.3,113.0
47.2666667,-113.75,2000-02-10,FLATHEAD RIVER BASIN,667,13B07S,North Fork Jocko,6330,30.8,28.8,107.0,36.6,35.5,103.0
48.3,-113.3333333,2000-02-10,FLATHEAD RIVER BASIN,693,13A26S,Pike Creek,5930,17.0,14.0,104.0,25.5,21.2,120.0
47.1833333,-114.3333333,2000-02-10,FLATHEAD RIVER BASIN,783,14B05S,Sleeping Woman,6150,10.6,10.1,105.0,15.8,14.7,107.0
48.9166667,-114.8666667,2000-02-10,FLATHEAD RIVER BASIN,787,14A12S,Stahl Peak,6030,22.6,23.2,97.0,29.1,26.6,109.0
47.0,-113.9333333,2000-02-10,FLATHEAD RIVER BASIN,901,13C01S,Stuart Mountain,7400,22.0,21.9,100.0,22.7,22.8,100.0
46.1,-113.1333333,2000-02-10,UPPER CLARK FORK RIVER BASIN,313,13C44S,Barker Lakes,8250,5.9,8.6,69.0,7.1,10.5,68.0
45.8,-112.5166667,2000-02-10,UPPER CLARK FORK RIVER BASIN,315,12D09S,Basin Creek,7180,4.0,4.8,83.0,4.4,6.0,73.0
46.4166667,-113.4333333,2000-02-10,UPPER CLARK FORK RIVER BASIN,349,13C13S,Black Pine,7210,6.9,6.7,103.0,7.9,9.1,87.0
46.4666667,-113.4,2000-02-10,UPPER CLARK FORK RIVER BASIN,410,13C33S,Combination,5600,3.2,3.4,94.0,5.0,6.5,77.0
47.05,-112.6,2000-02-10,UPPER CLARK FORK RIVER BASIN,413,12B16S,Copper Bottom,5200,8.6,14.0,104.0,11.1,11.7,95.0
47.0833333,-112.7333333,2000-02-10,UPPER CLARK FORK RIVER BASIN,414,12B14S,Copper Camp,6950,21.9,14.0,104.0,26.4,23.0,115.0
46.8833333,-113.3166667,2000-02-10,UPPER CLARK FORK RIVER BASIN,604,13C38S,Lubrecht Flume,4680,4.5,4.1,110.0,7.4,7.4,100.0
46.85,-112.5,2000-02-10,UPPER CLARK FORK RIVER BASIN,903,12C22S,Nevada Ridge,7020,11.1,9.4,118.0,11.8,11.5,103.0
46.8666667,-113.2833333,2000-02-10,UPPER CLARK FORK RIVER BASIN,657,13C31S,N Fk Elk Creek,6250,8.2,7.3,112.0,9.5,9.6,99.0
47.2666667,-113.75,2000-02-10,UPPER CLARK FORK RIVER BASIN,667,13B07S,North Fork Jocko,6330,30.8,28.8,107.0,36.6,35.5,103.0
46.1333333,-113.3,2000-02-10,UPPER CLARK FORK RIVER BASIN,930,13C36S,Peterson Meadows,7200,4.6,5.8,79.0,6.4,7.5,85.0
46.35,-112.2666667,2000-02-10,UPPER CLARK FORK RIVER BASIN,722,12C11S,Rocker Peak,8000,6.9,8.7,79.0,6.9,9.1,76.0
46.25,-113.7666667,2000-02-10,UPPER CLARK FORK RIVER BASIN,760,13C03S,Skalkaho Summit,7250,15.4,14.7,105.0,13.4,15.8,85.0
47.0,-113.9333333,2000-02-10,UPPER CLARK FORK RIVER BASIN,901,13C01S,Stuart Mountain,7400,22.0,21.9,100.0,22.7,22.8,100.0
46.2666667,-113.1666667,2000-02-10,UPPER CLARK FORK RIVER BASIN,850,13C43S,Warm Springs,7800,13.6,13.1,104.0,14.5,15.2,95.0
46.1833333,-113.85,2000-02-10,BITTERROOT,433,13C39S,Daly Creek,5780,7.5,7.0,107.0,9.8,9.7,101.0
46.6333333,-114.5833333,2000-02-10,BITTERROOT,588,14C05S,Lolo Pass,5240,23.9,19.3,124.0,27.9,24.5,114.0
45.6666667,-113.95,2000-02-10,BITTERROOT,638,13D16S,Moose Creek,6200,13.2,11.9,111.0,14.7,14.5,101.0
45.7333333,-114.4833333,2000-02-10,BITTERROOT,662,14D02S,Nez Perce Camp,5650,10.6,9.2,115.0,14.2,14.4,99.0
45.7,-113.9666667,2000-02-10,BITTERROOT,727,13D22S,Saddle Mtn.,7940,17.5,16.6,105.0,15.9,16.3,98.0
46.25,-113.7666667,2000-02-10,BITTERROOT,760,13C03S,Skalkaho Summit,7250,15.4,14.7,105.0,13.4,15.8,85.0
46.15,-114.45,2000-02-10,BITTERROOT,835,14C13S,Twelvemile Creek,5600,15.0,11.9,126.0,23.9,22.9,104.0
46.15,-114.5,2000-02-10,BITTERROOT,836,14C12S,Twin Lakes,6400,31.1,26.0,120.0,34.5,31.9,108.0
46.9833333,-115.0333333,2000-02-10,LOWER CLARK FORK RIVER BASIN,530,15C10S,Hoodoo Basin,6050,29.9,27.3,110.0,36.1,33.4,108.0
47.5333333,-115.7833333,2000-02-10,LOWER CLARK FORK RIVER BASIN,535,15B21S,Humboldt Gulch,4250,12.6,8.9,142.0,32.8,26.6,123.0
46.6333333,-114.5833333,2000-02-10,LOWER CLARK FORK RIVER BASIN,588,14C05S,Lolo Pass,5240,23.9,19.3,124.0,27.9,24.5,114.0
47.45,-115.7,2000-02-10,LOWER CLARK FORK RIVER BASIN,594,15B02S,Lookout,5190,25.8,20.0,129.0,34.8,28.9,120.0
48.1333333,-115.6166667,2000-02-10,LOWER CLARK FORK RIVER BASIN,932,15A12S,Poorman Creek,5100,29.8,23.7,126.0,43.0,39.8,108.0
47.1833333,-114.3333333,2000-02-10,LOWER CLARK FORK RIVER BASIN,783,14B05S,Sleeping Woman,6150,10.6,10.1,105.0,15.8,14.7,107.0
47.0,-113.9333333,2000-02-10,LOWER CLARK FORK RIVER BASIN,901,13C01S,Stuart Mountain,7400,22.0,21.9,100.0,22.7,22.8,100.0
47.55,-115.8166667,2000-02-10,LOWER CLARK FORK RIVER BASIN,803,15B09S,Sunset,5540,19.3,17.3,112.0,30.7,26.3,117.0
48.3,-116.0666667,2000-02-10,IDAHO PANHANDLE REGION,323,16A08S,Bear Mountain,5400,44.8,38.6,116.0,60.5,49.5,122.0
48.6833333,-117.1833333,2000-02-10,IDAHO PANHANDLE REGION,376,17A01S,Bunchgrass Mdw,5000,21.6,19.0,114.0,29.5,25.2,117.0
47.5333333,-115.7833333,2000-02-10,IDAHO PANHANDLE REGION,535,15B21S,Humboldt Gulch,4250,12.6,8.9,142.0,32.8,26.6,123.0
47.45,-115.7,2000-02-10,IDAHO PANHANDLE REGION,594,15B02S,Lookout,5190,25.8,20.0,129.0,34.8,28.9,120.0
47.0833333,-115.9666667,2000-02-10,IDAHO PANHANDLE REGION,600,15B14S,Lost Lake,6110,42.1,39.9,106.0,49.9,41.9,119.0
47.15,-116.2666667,2000-02-10,IDAHO PANHANDLE REGION,623,16B14S,Mica Creek,4510,23.6,17.6,134.0,34.9,30.6,114.0
48.05,-116.2333333,2000-02-10,IDAHO PANHANDLE REGION,645,16A04S,Mosquito Ridge,5260,29.8,26.0,115.0,43.6,32.3,135.0
47.8833333,-117.0833333,2000-02-10,IDAHO PANHANDLE REGION,707,17B04S,Quartz Peak,4700,20.6,15.6,132.0,28.2,24.3,116.0
48.3666667,-116.6333333,2000-02-10,IDAHO PANHANDLE REGION,738,16A10S,Schweitzer Basin,6090,42.0,32.8,128.0,29.7,29.3,101.0
46.95,-116.3333333,2000-02-10,IDAHO PANHANDLE REGION,752,16C01S,Sherwin,3200,12.3,8.3,148.0,25.4,21.0,121.0
47.55,-115.8166667,2000-02-10,IDAHO PANHANDLE REGION,803,15B09S,Sunset,5540,19.3,17.3,112.0,30.7,26.3,117.0
48.6833333,-117.1833333,2000-02-10,COLUMBIA ABOVE METHOW,376,17A01S,Bunchgrass Mdw,5000,21.6,19.0,114.0,29.5,25.2,117.0
48.7166667,-120.6666667,2000-02-10,COLUMBIA ABOVE METHOW,515,20A05S,Harts Pass,6490,28.4,29.6,96.0,26.5,21.2,100.0
48.3666667,-119.0833333,2000-02-10,COLUMBIA ABOVE METHOW,644,19A13S,Moses Mtn,5010,11.3,10.6,107.0,10.4,13.1,79.0
48.65,-119.8333333,2000-02-10,COLUMBIA ABOVE METHOW,728,19A02S,Salmon Meadows,4460,5.7,6.9,83.0,9.5,10.1,94.0
47.35,-120.6833333,2000-02-10,"CHELAN, ENTIAT, WENATCHEE",352,20B02S,Blewett Pass,4240,11.8,12.9,91.0,24.2,22.1,110.0
48.2,-120.9166667,2000-02-10,"CHELAN, ENTIAT, WENATCHEE",606,20A23S,Lyman Lake,5980,48.6,43.0,113.0,52.8,46.7,113.0
42.0166667,-115.0,2000-02-10,"CHELAN, ENTIAT, WENATCHEE",871,15G02S,Wilson Creek,7120,9.7,9.9,98.0,9.7,11.6,84.0
48.45,-120.9166667,2000-02-10,"CHELAN, ENTIAT, WENATCHEE",681,20A12S,Park Creek Ridge,4600,36.4,33.0,110.0,50.1,43.4,115.0
